SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
542847,NIESSPL     ,B ,Q,1.67,1.93,1.64,1.78,1.78,1.82,9,7630,12659.00,
542848,NIESSPM     ,B ,Q,14.65,14.65,14.65,14.65,14.65,14.65,1,8,117.00,
542850,GOBLIN      ,M ,Q,24.80,24.80,24.50,24.50,24.50,24.50,8,118000,2915600.00,
542852,VISHWARAJ   ,B ,Q,166.50,170.00,130.00,158.25,158.25,159.90,1257,159415,23416426.00,
542857,GREENPANEL  ,B ,Q,166.50,174.00,165.70,165.70,165.70,174.40,273,20352,3436641.00,
542862,SHAHLON     ,XT,Q,70.00,75.35,68.40,74.50,74.50,72.00,14,2228,154799.00,
542863,ABSLBANETF  ,B ,Q,342.00,342.00,331.00,336.71,341.00,338.67,13,13,4390.00,
542865,ANUROOP     ,M ,Q,8.55,8.55,8.55,8.55,8.55,8.55,1,10000,85500.00,
542867,CSBBANK     ,A ,Q,244.50,253.85,243.05,245.15,244.15,244.50,1453,41039,10169846.00,
542904,UJJIVANSFB  ,A ,Q,33.10,33.65,30.95,31.85,31.85,32.90,3138,516147,16794260.00,
542905,SHIL        ,A ,Q,268.90,270.00,253.00,256.80,255.00,262.85,427,9561,2462378.00,
542907,PRINCEPIPE  ,A ,Q,434.40,434.40,397.60,405.70,405.70,419.25,874,19914,8245790.00,
542908,EBBETF0423  ,F ,Q,1107.02,1109.01,1106.00,1109.01,1109.01,1107.23,20,1151,1274161.00,
542909,EBBETF0430  ,F ,Q,1110.00,1110.45,1108.00,1109.41,1109.41,1109.06,230,728,807530.00,
542911,ASSAMENT    ,XT,Q,135.00,148.05,135.00,148.05,148.05,141.00,2,2,283.00,
542918,GIANLIFE    ,M ,Q,14.20,15.40,14.20,15.40,15.40,15.65,2,12000,177600.00,
542919,ARTEMISMED  ,B ,Q,226.00,228.00,212.30,214.20,212.30,221.60,31,55,12268.00,
542920,SUMICHEM    ,A ,Q,283.50,286.40,277.60,280.05,280.05,277.30,1849,72714,20489159.00,
542921,ICICIM150   ,B ,Q,90.50,91.20,87.75,88.93,88.93,89.35,18,224,20065.00,
542922,MANXT50ETF  ,B ,Q,341.00,341.00,334.50,334.50,334.50,339.50,75,6446,2175013.00,
542923,TRANWAY     ,MS,Q,8.75,8.92,8.75,8.92,8.92,8.50,12,120000,1061900.00,
542924,JANUSCORP   ,M ,Q,135.00,142.10,135.00,141.30,142.10,139.00,12,18000,2508150.00,
542932,BIRLATYRES  ,B ,Q,26.30,26.90,25.10,25.20,25.20,26.40,1444,131455,3387703.00,
542933,UNIVPHOTO   ,B ,Q,180.00,182.00,178.00,180.60,181.40,180.70,45,547,98053.00,
542934,CBPL        ,M ,Q,41.40,41.80,41.40,41.70,41.70,40.30,7,64000,2659600.00,
542942,04AGG       ,F ,Q,0.09,0.09,0.09,0.09,0.09,0.08,1,1,0.00,
542963,06AGG       ,F ,Q,3.30,3.30,2.70,3.28,3.29,3.00,22,1285,3983.00,
542967,06ARD       ,F ,Q,0.72,0.72,0.72,0.72,0.72,0.66,1,1,0.00,
542969,06GPG       ,F ,Q,2.77,2.77,2.27,2.66,2.66,2.52,16,22,56.00,
543046,UTDBFS1RGR  ,F ,Q,0.38,0.38,0.38,0.38,0.38,0.38,1,2607,990.00,
543064,SUVENPHAR   ,A ,Q,478.35,483.00,453.00,469.65,475.00,478.10,823,18569,8659280.00,
543066,SBICARD     ,A ,Q,984.70,1008.85,983.05,1000.45,1000.45,976.75,7327,212848,212723837.00,
543087,09AGG       ,F ,Q,65.14,65.14,53.30,65.14,65.14,59.22,34,1385,88969.00,
543150,08GPG       ,B ,Q,3.49,3.49,3.17,3.17,3.17,3.52,4,19,65.00,
543174,11GPG       ,B ,Q,2.50,2.98,2.50,2.76,2.75,2.73,27,2814,7567.00,
543175,11MPD       ,B ,Q,2.29,2.30,2.01,2.01,2.01,2.14,37,8006,17616.00,
543181,11AGG       ,B ,Q,18.95,18.95,17.60,17.65,18.70,17.45,10,43,775.00,
543187,POWERINDIA  ,A ,Q,1314.00,1322.90,1287.20,1292.00,1298.90,1292.15,275,850,1109502.00,
543210,AARTISURF   ,B ,Q,959.30,977.55,925.00,939.55,944.80,956.10,1025,4595,4399192.00,
543212,BOROLTD     ,B ,Q,173.10,173.20,163.70,165.40,165.40,172.50,427,13442,2254481.00,
543213,ROSSARI     ,B ,Q,990.65,1037.00,988.80,1016.65,1011.70,974.65,1187,15465,15673543.00,
543214,NDRAUTO     ,B ,Q,224.70,224.70,210.00,210.00,210.00,218.50,25,269,57242.00,
543215,EBBETF0425  ,F ,Q,1014.00,1014.00,1011.00,1012.57,1012.57,1015.30,14,107,108200.00,
543216,EBBETF0431  ,F ,Q,997.00,997.48,994.00,996.44,996.44,995.36,8,18,17920.00,
543217,MINDSPACE   ,IF,Q,305.00,306.00,304.75,304.83,305.15,303.99,14,3600,1098754.00,
543219,ICICIALPLV  ,B ,Q,138.35,138.35,135.41,135.63,135.62,138.35,16,440,59679.00,
543220,MAXHEALTH   ,B ,Q,203.30,204.10,196.65,197.95,198.65,201.05,641,40469,8070558.00,
543221,ICICITECH   ,B ,Q,265.00,265.00,251.76,256.45,256.91,266.20,168,3008,775756.00,
543222,HIPPOCABS   ,MS,Q,16.95,16.95,16.95,16.95,16.95,17.80,4,4800,81360.00,
543223,MAXINDIA    ,B ,Q,60.00,63.45,60.00,62.10,62.05,62.60,121,9852,610572.00,
543224,HBANKETF    ,B ,Q,343.00,350.00,333.27,338.41,338.41,341.77,127,1133,385877.00,
543226,UTIBANKETF  ,B ,Q,34.35,35.19,33.23,34.11,33.25,34.51,109,1889,64411.00,
543227,HAPPSTMNDS  ,B ,Q,551.05,555.00,514.10,526.70,526.70,547.60,10321,284894,151357297.00,
543228,ROUTE       ,B ,Q,1594.00,1615.00,1536.00,1574.40,1574.45,1584.60,1886,18665,29687852.00,
543231,ADL         ,T ,Q,29.60,29.60,29.60,29.60,29.60,29.95,1,25,740.00,
543232,CAMS        ,B ,Q,1849.00,1880.00,1836.00,1864.35,1863.35,1848.60,756,5197,9690838.00,
543233,CHEMCON     ,B ,Q,435.10,439.55,421.15,423.05,423.05,433.30,561,25308,10806258.00,
543234,SECMARK     ,M ,Q,50.00,50.00,50.00,50.00,50.00,49.00,1,1000,50000.00,
543235,ANGELBRKG   ,B ,Q,322.00,324.45,304.35,306.90,312.00,321.95,417,9621,3033233.00,
543236,ATAM        ,M ,Q,38.25,40.00,38.00,40.00,40.00,39.00,5,21000,818250.00,
543237,MAZDOCK     ,B ,Q,213.10,214.20,203.30,204.90,204.90,211.25,2876,129856,26936430.00,
543238,UTIAMC      ,B ,Q,580.00,584.55,555.00,566.25,574.95,580.00,889,15362,8765991.00,
543240,LIKHITHA    ,B ,Q,325.00,325.00,294.00,303.35,303.35,306.70,700,23561,7333357.00,
543241,VGIL        ,M ,Q,33.05,33.35,33.05,33.35,33.35,33.95,2,16000,531200.00,
543242,HEMIPROP    ,T ,Q,159.90,160.00,149.20,151.50,152.20,156.70,634,65058,10075439.00,
543243,EQUITASBNK  ,B ,Q,56.15,58.50,54.40,54.95,55.45,57.25,1355,123689,6967347.00,
543245,GLAND       ,B ,Q,2551.75,2568.75,2430.00,2470.60,2470.60,2531.95,1408,12372,30801271.00,
543246,MAESGETF    ,B ,Q,24.85,24.85,24.50,24.50,24.50,25.01,2,308,7548.00,
543248,BURGERKING  ,B ,Q,136.55,138.20,133.00,137.05,137.05,136.15,7316,311642,42247468.00,
543249,TARC        ,B ,Q,31.40,31.40,28.00,28.40,28.25,30.10,266,68260,2024541.00,
543251,RVHL        ,B ,Q,20.00,20.25,18.95,19.00,19.00,19.90,153,14432,280224.00,
543252,FAIRCHEMOR  ,B ,Q,647.60,647.60,619.10,635.90,643.00,645.30,40,302,191395.00,
543253,BECTORFOOD  ,B ,Q,364.05,369.75,348.90,352.60,352.60,362.95,4902,133599,48013753.00,
543254,AWHCL       ,B ,Q,275.20,284.85,269.45,271.35,271.35,279.60,2667,56123,15581812.00,
543255,INFRABEES   ,B ,Q,427.00,434.71,418.73,419.59,424.33,427.00,23,154,65247.00,
543257,IRFC        ,B ,Q,24.25,24.55,23.90,24.05,24.05,24.15,16368,3218544,77629912.00,
543258,INDIGOPNTS  ,B ,Q,2350.00,2397.35,2295.05,2307.50,2307.55,2369.85,1881,9248,21462520.00,
543259,HOMEFIRST   ,B ,Q,478.05,484.20,467.00,469.70,469.00,478.60,713,13045,6152108.00,
543260,STOVEKRAFT  ,B ,Q,450.10,456.20,430.10,434.65,434.65,446.75,1142,25475,11259659.00,
543261,BIRET       ,IF,Q,233.99,233.99,222.21,224.01,224.00,230.49,303,94400,21276574.00,
543263,SMCGLOBAL   ,B ,Q,74.95,75.10,72.00,72.45,72.75,72.80,155,11863,868930.00,
543264,NURECA      ,B ,Q,595.00,597.45,570.00,579.05,573.50,590.40,435,4209,2451793.00,
543265,RAILTEL     ,B ,Q,138.10,138.10,128.45,130.85,130.85,134.60,15835,653519,86623261.00,
543266,HERANBA     ,B ,Q,665.00,671.00,627.40,634.50,634.50,659.80,2720,52948,34081249.00,
543269,ADJIA       ,TS,Q,74.00,74.00,74.00,74.00,74.00,74.50,4,6400,473600.00,
543270,MTARTECH    ,B ,Q,952.00,972.40,904.05,920.50,920.50,950.35,14138,180457,167666869.00,
555555,ICICISENSX  ,B ,Q,538.00,547.00,514.26,529.54,529.00,534.57,24,160,85851.00,
570001,TATAMTRTDVR ,A ,Q,132.50,134.30,125.35,128.45,128.45,130.10,3069,315697,41045432.00,
570002,FELDVR      ,B ,Q,12.78,13.17,11.80,12.03,12.00,13.03,120,29376,365561.00,
570004,JISLBNDVR   ,T ,Q,13.65,13.65,12.60,12.60,12.60,13.10,58,8388,107843.00,
570005,SCAPDVR     ,T ,Q,1.98,2.05,1.88,1.88,1.88,1.97,37,19112,36278.00,
590003,KARUR VY(PS ,B ,Q,58.00,60.20,56.45,56.95,56.95,59.05,974,219012,12627069.00,
590005,TIDE WATE(PS,B ,Q,4436.00,4436.00,4325.95,4357.90,4371.00,4379.40,173,392,1717558.00,
590006,AMRUTANJAN  ,B ,Q,523.00,527.70,481.90,491.25,491.25,516.45,896,15370,7672809.00,
590013,XPRO INDI(PS,B ,Q,54.15,55.05,51.60,51.65,51.60,53.90,41,2957,157596.00,
590018,HISARMET(PS ,B ,Q,107.50,107.50,100.00,101.45,100.25,103.95,100,3271,334464.00,
590021,BHARAT RA(PS,B ,Q,9700.00,9725.55,9579.65,9645.95,9670.00,9657.65,287,418,4038128.00,
590022,EASTER SI(PS,T ,Q,1.78,1.78,1.62,1.62,1.62,1.70,6,2408,4117.00,
590024,FERT CHE(PS ,B ,Q,109.90,115.05,102.20,105.15,105.15,107.45,606,62120,6714535.00,
590025,GINNI FIL(PS,B ,Q,20.35,21.70,20.00,20.60,20.60,20.35,113,11474,243719.00,
590030,SOUTH PET(PS,B ,Q,31.55,31.95,28.55,29.60,29.60,31.05,786,157843,4767288.00,
590031,DE NORA     ,B ,Q,261.00,263.80,253.30,259.10,262.85,260.95,124,1535,395218.00,
590043,HARITA SEAT ,B ,Q,757.45,757.45,731.40,731.70,731.40,751.10,148,2256,1678406.00,
590051,SAKSOFT LTD ,B ,Q,377.00,378.30,362.70,372.95,375.00,373.05,118,1398,521523.00,
590056,SALONA COTSP,B ,Q,93.90,95.00,91.05,94.90,95.00,93.05,50,1792,167609.00,
590062,ANDHRA SUGAR,B ,Q,307.65,310.65,297.00,298.90,299.00,303.20,194,3440,1051163.00,
590065,INDIA MOTOR ,B ,Q,704.00,710.20,698.00,698.10,698.10,702.80,64,420,294261.00,
590066,KCP LTD     ,B ,Q,82.35,82.75,78.65,79.90,80.25,80.60,597,62239,5033169.00,
590070,RADAAN MEDIA,T ,Q,0.82,0.85,0.82,0.85,0.85,0.86,13,20692,17302.00,
590071,SUNDARAM FIN,B ,Q,2599.00,2610.00,2450.20,2498.85,2534.00,2564.30,576,2368,6017220.00,
590072,SUNDARAM BRK,B ,Q,347.00,349.90,323.00,329.00,329.00,342.95,71,216,72901.00,
590073,WHEELS INDIA,B ,Q,448.75,449.90,440.00,442.50,443.05,443.80,199,2385,1062848.00,
590075,LAMBODHARA T,B ,Q,61.90,62.30,55.50,56.60,56.60,61.65,263,30618,1817593.00,
590078,MAITHAN ALL ,B ,Q,601.65,603.40,572.30,582.05,579.15,592.20,278,2532,1486234.00,
590086,ORISSA MINE ,B ,Q,2380.15,2386.20,2285.15,2308.30,2298.00,2358.60,308,1003,2339364.00,
590095,GOLDBEES    ,E ,Q,39.45,39.50,39.08,39.18,39.18,39.12,744,291440,11466811.00,
590096,LIQUIDBEES  ,F ,Q,999.99,1000.01,999.96,1000.00,1000.00,1000.00,605,83645,83644820.00,
590097,KOTAKGOLDETF,E ,Q,395.90,396.90,392.30,393.61,394.00,393.32,204,1645,649965.00,
590098,SBI GOLD ETS,E ,Q,4020.50,4043.82,4010.00,4013.66,4010.00,4014.10,255,826,3326227.00,
590099,QUANTUM GOLD,E ,Q,2000.00,2000.00,1941.00,1947.67,1945.00,1940.25,102,329,642734.00,
590101,UTI GOLD ETF,E ,Q,4060.00,4090.00,4043.00,4045.23,4043.00,4047.00,120,290,1180728.00,
590103,NIFTYBEES   ,B ,Q,158.93,159.28,155.34,156.19,156.19,157.96,6666,386097,60683039.00,
590104,JUNIORBEES  ,B ,Q,358.80,362.31,350.71,353.90,356.50,357.46,1126,8520,3027623.00,
590106,BANKBEES    ,B ,Q,349.30,349.30,337.40,339.54,339.54,346.26,4355,126872,43426811.00,
590107,KOTAK PSU BK,B ,Q,219.00,226.60,207.77,211.68,214.00,218.41,260,6392,1382991.00,
590108,PSUBNKBEES  ,B ,Q,24.30,24.60,23.15,23.38,23.56,24.09,2142,106708,2525127.00,
590109,SHARIABEES  ,B ,Q,358.50,358.50,354.00,356.93,358.30,368.05,17,50,17838.00,
590110,QUANTUM INDX,B ,Q,1511.00,1511.00,1507.00,1507.00,1507.00,1533.00,2,2,3018.00,
590113,HNGSNGBEES  ,E ,Q,348.00,359.97,341.10,359.97,359.97,351.19,29,719,248303.00,
590115,M50 ETF     ,B ,Q,144.00,144.00,140.00,142.27,143.00,143.00,9,116,16586.00,
590122,ASHIKACR    ,X ,Q,39.95,42.50,38.30,39.15,39.15,39.95,106,22407,881870.00,
590134,MADRASFERT  ,T ,Q,26.90,27.60,25.65,25.70,25.70,26.95,299,28973,767286.00,
715017,1646ILFS22B ,F ,P,409.60,409.60,409.60,409.60,409.60,512.00,1,50,20480.00,
715023,ILFS30MAR16 ,F ,P,310.00,310.00,310.00,310.00,310.00,386.40,1,1,310.00,
715028,8LTFHL22    ,F ,P,100.00,100.00,100.00,100.00,100.00,103.90,1,3500,350000.00,
717503,ZEE NCPS    ,F ,P,2.01,2.02,1.99,2.01,2.01,2.00,36,2356490,4724615.00,
750656,RAJAPLM-RE  ,R ,Q,125.00,125.00,116.00,120.30,121.00,130.00,43,1313,157872.00,
800252,SGB2016I    ,G ,B,4665.00,4670.00,4602.10,4602.10,4602.10,4665.00,3,4,18607.00,
800254,SGBAUG24    ,G ,B,4660.00,4695.00,4640.00,4695.00,4695.00,4645.05,6,15,69960.00,
800258,SGB2016IIA  ,G ,B,4778.00,4778.00,4778.00,4778.00,4778.00,4699.00,1,1,4778.00,
800259,SGB2016IIIA ,G ,B,4620.00,4620.00,4610.00,4610.00,4610.00,4620.00,4,18,83080.00,
800265,SGB2016IV   ,G ,B,4640.00,4640.00,4602.00,4602.00,4602.00,4649.00,3,6,27650.00,
800270,SGBOCT25    ,G ,B,4626.00,4626.00,4626.00,4626.00,4626.00,4889.00,1,1,4626.00,
800271,SGBOCT25A   ,G ,B,4575.00,4575.00,4575.00,4575.00,4575.00,4596.00,1,10,45750.00,
800274,SGBNOV25    ,G ,B,4601.00,4601.00,4601.00,4601.00,4601.00,4531.00,1,10,46010.00,
800281,SGBDEC25C   ,G ,B,4602.00,4602.00,4602.00,4602.00,4602.00,4550.00,1,10,46020.00,
800295,SGBJUNE27   ,G ,B,4560.00,4560.00,4560.00,4560.00,4560.00,4530.00,5,60,273600.00,
800301,SGBSEP27    ,G ,B,4550.00,4550.00,4550.00,4550.00,4550.00,4703.00,1,1,4550.00,
800302,SGBOCT27    ,G ,B,4750.00,4750.00,4750.00,4750.00,4750.00,4711.00,1,12,57000.00,
800315,SGBMAR28    ,G ,B,4890.00,4900.00,4601.00,4601.08,4601.00,4597.51,11,57,269848.00,
800317,716GOI2050  ,G ,B,100.00,100.10,89.95,100.10,100.10,99.90,8,160,15293.00,
800318,SGBAPR28    ,G ,B,4700.00,4700.00,4700.00,4700.00,4700.00,4661.00,1,1,4700.00,
800320,SGBMAY28    ,G ,B,4610.00,4650.00,4601.05,4645.00,4645.00,4611.05,13,32,147707.00,
800322,SGBJUN28    ,G ,B,4625.00,4625.00,4623.00,4623.00,4623.00,4623.00,4,5,23119.00,
800324,SGBJULY28   ,G ,B,4639.00,4660.00,4610.00,4622.00,4623.99,4602.19,23,90,417482.00,
800325,SGBAUG28    ,G ,B,4691.00,4724.99,4655.00,4662.34,4655.00,4688.05,57,127,594555.00,
800327,SGBSEP28    ,G ,B,4694.35,4694.35,4681.00,4681.68,4694.00,4670.00,8,26,121732.00,
800329,SGBNOV28    ,G ,B,4715.00,4781.00,4700.00,4700.00,4700.00,4715.00,13,24,113122.00,
800331,SGBJAN29    ,G ,B,4728.99,4728.99,4648.00,4652.27,4680.00,4730.00,53,154,718271.00,
800332,SGBJAN29A   ,G ,B,4775.00,4775.00,4769.00,4775.00,4775.00,4701.00,5,9,42945.00,
800333,SGBFEB29    ,G ,B,4621.00,4799.00,4621.00,4710.00,4710.00,4850.00,24,88,409418.00,
890145,DHANIPP     ,B ,Q,173.00,174.00,153.05,155.60,156.00,170.15,780,13127,2112646.00,
890147,RELIANCEPP  ,A ,Q,1170.00,1194.00,1115.00,1138.45,1138.45,1168.50,7495,59622,68662080.00,
890148,ABFRLPP     ,A ,Q,185.00,185.00,165.20,170.60,170.50,175.10,217,3259,569081.00,
890151,MOLDTEKPP   ,B ,Q,259.50,264.50,253.00,253.95,253.00,253.00,14,96,24646.00,
890152,URJAPP      ,T ,Q,2.42,2.44,2.23,2.23,2.23,2.34,67,47847,107196.00,
935132,1015STFC21  ,F ,D,1080.00,1080.00,1078.05,1079.00,1079.00,1078.00,5,310,334653.00,
935136,971STFC21   ,F ,D,1005.00,1005.00,1005.00,1005.00,1005.00,1016.35,1,1,1005.00,
935142,0STFC2021   ,F ,D,2079.99,2084.00,2079.99,2084.00,2084.00,2065.05,7,360,749039.00,
935321,990IFCI24F  ,F ,D,1064.00,1064.00,1064.00,1064.00,1064.00,1064.00,1,50,53200.00,
935323,0IFCI24G    ,F ,D,1901.00,1901.00,1901.00,1901.00,1901.00,1890.00,1,40,76040.00,
935351,940IFCI25   ,F ,D,1110.00,1110.00,1046.00,1046.00,1046.00,1045.00,4,1140,1256440.00,
935383,849NTPC25   ,F ,D,13.65,13.68,13.62,13.67,13.67,13.66,35,5977,81540.00,
935506,736PFC25    ,F ,D,1119.00,1119.00,1115.00,1117.00,1115.00,1119.98,2,2,2234.00,
935544,734REC30    ,F ,D,1188.00,1228.24,1188.00,1228.24,1228.24,1244.00,3,70,85272.00,
935572,732IRFC25   ,F ,D,1143.40,1143.40,1143.40,1143.40,1143.40,1139.99,1,100,114340.00,
935574,753IRFC30   ,F ,D,1227.00,1227.00,1224.00,1224.05,1225.00,1228.00,16,1094,1339387.00,
935580,739NHAI26   ,F ,D,1140.00,1140.00,1140.00,1140.00,1140.00,1176.00,2,130,148200.00,
935582,735NHAI31   ,F ,D,1236.00,1236.00,1236.00,1236.00,1236.00,1244.00,1,20,24720.00,
935584,76NHAI31    ,F ,D,1213.00,1213.00,1210.10,1210.10,1210.10,1210.00,2,350,424260.00,
935642,764HUDCO31  ,F ,D,1209.05,1209.05,1204.75,1204.75,1204.75,1206.10,15,445,536703.00,
935666,769NHAI31   ,F ,D,1242.10,1242.10,1240.00,1240.00,1240.00,1248.00,10,635,788490.00,
935674,769HUDCO31  ,F ,D,1230.00,1230.00,1225.00,1230.00,1230.00,1225.00,6,554,679315.00,
935682,764IRFC31   ,F ,D,1241.10,1244.99,1237.20,1237.26,1237.20,1241.10,17,1361,1687192.00,
935688,729NABARD26 ,F ,D,1121.78,1121.78,1095.30,1095.30,1095.30,1092.01,6,295,323429.00,
935690,764NABARD31 ,F ,D,1208.20,1219.00,1208.20,1209.00,1209.00,1208.96,19,1200,1458165.00,
935740,872MMFSL26  ,F ,D,1095.00,1095.00,1095.00,1095.00,1095.00,1095.00,2,23,25185.00,
935752,9MMFSL26    ,F ,D,1130.00,1130.00,1130.00,1130.00,1130.00,1130.00,1,100,113000.00,
935760,MMFSL26A    ,F ,D,1560.00,1560.00,1560.00,1560.00,1560.00,1560.00,1,120,187200.00,
935782,975EHFL21   ,F ,D,1030.80,1130.00,1000.00,1052.52,1070.00,1050.00,14,466,480558.00,
935786,957EHFL26   ,F ,D,935.00,935.00,932.00,932.00,932.00,941.00,8,152,142105.00,
935788,10EHFL26    ,F ,D,968.00,968.00,885.00,908.40,907.00,940.01,36,553,500352.00,
935790,0EHFL26     ,F ,D,1230.00,1230.00,1230.00,1230.00,1230.00,1233.79,6,138,169740.00,
935810,925DHFL21B  ,F ,D,401.90,401.90,389.90,389.90,389.90,335.01,2,571,227924.00,
935814,930DHFL26B  ,F ,D,333.00,333.00,333.00,333.00,333.00,351.00,2,123,40959.00,
935836,915DHFL21B  ,F ,D,399.90,399.90,389.90,389.90,389.90,360.00,2,1015,404898.00,
935840,925DHFL23B  ,F ,D,333.00,357.95,333.00,357.95,357.95,336.00,4,2700,963970.00,
935856,865IBHFL26  ,F ,D,865.00,865.00,802.00,802.00,802.00,914.99,2,862,692269.00,
935896,960SEFL21   ,F ,D,400.00,434.00,400.00,402.89,434.00,424.00,5,73,29381.00,
935898,10SEFL21    ,F ,D,451.00,452.00,431.00,431.00,431.00,538.00,11,137,59867.00,
935900,0SEFL21B    ,F ,D,730.60,730.60,730.60,730.60,730.60,630.55,1,100,73060.00,
935912,915RHFL27B  ,F ,D,155.00,155.00,155.00,155.00,155.00,188.03,1,100,15500.00,
935936,935SEFL22B  ,F ,D,401.00,401.00,401.00,401.00,401.00,400.00,1,15,6015.00,
935940,975SEFL22B  ,F ,D,330.39,469.80,330.38,469.80,469.80,411.03,3,91,30204.00,
935944,0SEFL22B    ,F ,D,405.00,405.00,405.00,405.00,405.00,492.00,1,1,405.00,
935950,875MFL22A   ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,1049.00,1,140,140000.00,
935966,0MFL25      ,F ,D,1437.00,1465.00,1437.00,1452.27,1437.00,1435.00,3,220,319500.00,
935994,912SEFL22   ,F ,D,399.99,399.99,380.00,380.00,380.00,390.00,2,4,1579.00,
935996,950SEFL22   ,F ,D,430.00,430.00,351.00,429.90,429.90,425.00,9,601,250999.00,
935998,0SEFL22D    ,F ,D,475.00,481.00,475.00,481.00,481.00,588.00,2,200,95600.00,
936010,900MFL22A   ,F ,D,1085.00,1085.00,1085.00,1085.00,1085.00,1081.00,1,50,54250.00,
936048,805MMFSL32  ,F ,D,905.01,1050.00,905.00,1050.00,1050.00,1099.00,9,181,180877.00,
936052,930SEFL22   ,F ,D,290.10,290.10,290.10,290.10,290.10,300.00,1,2,580.00,
936054,0SEFL22     ,F ,D,370.00,375.00,305.00,305.00,305.00,381.10,4,200,67935.00,
936058,940SEFL24   ,F ,D,310.00,310.00,310.00,310.00,310.00,318.80,1,10,3100.00,
936062,950SEFL27   ,F ,D,350.00,350.00,350.00,350.00,350.00,370.00,2,80,28000.00,
936112,9SEFL23B    ,F ,D,320.00,320.00,300.00,300.00,300.00,347.80,2,4,1240.00,
936114,0SEFL23A    ,F ,D,313.00,313.00,313.00,313.00,313.00,362.00,1,50,15650.00,
936128,9ERFL23     ,F ,D,910.00,910.00,900.00,900.36,900.36,940.00,22,625,566035.00,
936130,888ERFL28   ,F ,D,848.50,848.50,816.00,820.31,820.00,879.98,9,201,167494.00,
936132,925ERFL28   ,F ,D,835.05,835.05,815.00,815.27,815.00,876.80,12,440,363630.00,
936142,875MFL21A   ,F ,D,1066.56,1066.56,1066.56,1066.56,1066.56,1079.59,1,25,26664.00,
936144,9MFL23      ,F ,D,1090.00,1090.00,1090.00,1090.00,1090.00,1087.00,1,20,21800.00,
936176,91SEFL21    ,F ,D,425.00,425.00,425.00,425.00,425.00,470.00,5,146,62050.00,
936196,865DHFL23   ,F ,D,361.75,361.75,361.75,361.75,361.75,375.00,1,463,167490.00,
936216,925JMFCSL21 ,F ,D,1073.00,1073.00,1073.00,1073.00,1073.00,1073.00,2,29,31117.00,
936220,95JMFCSL23  ,F ,D,1081.00,1081.00,1075.00,1075.00,1075.00,1073.81,4,174,187650.00,
936222,911JMFCSL23 ,F ,D,1010.00,1010.00,1005.00,1005.00,1005.00,1006.00,5,79,79509.00,
936224,975JMFCSL28 ,F ,D,1107.00,1107.00,1107.00,1107.00,1107.00,1107.00,1,20,22140.00,
936226,934JMFCS28  ,F ,D,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1,25,26250.00,
936228,893STFCL23  ,F ,D,1007.10,1007.10,1003.00,1003.00,1003.00,1010.00,5,190,190748.00,
936230,903STFCL28  ,F ,D,1018.00,1030.00,1016.00,1018.41,1016.00,1016.00,14,1000,1021528.00,
936232,91STFCL21   ,F ,D,1058.07,1061.00,1058.05,1061.00,1061.00,1058.01,3,140,148422.00,
936234,93STFCL23   ,F ,D,1080.00,1080.00,1080.00,1080.00,1080.00,1073.00,1,50,54000.00,
936236,94STFCL28   ,F ,D,1076.00,1080.00,1075.20,1080.00,1080.00,1076.00,15,615,662902.00,
936242,0EFL21      ,F ,D,1188.00,1261.00,1185.00,1261.00,1261.00,1265.80,17,947,1140248.00,
936244,945EFL21    ,F ,D,1033.80,1049.89,1023.00,1044.46,1049.89,1053.00,25,1404,1453895.00,
936246,925EFL23    ,F ,D,911.01,930.00,911.01,926.00,926.00,946.99,7,123,113371.00,
936248,0EFL23      ,F ,D,1105.00,1120.00,1101.00,1120.00,1120.00,1165.12,17,644,710665.00,
936250,965EFL23    ,F ,D,971.80,998.99,915.15,969.32,998.99,995.79,25,981,933384.00,
936252,943EFL28    ,F ,D,920.00,920.00,920.00,920.00,920.00,928.00,1,150,138000.00,
936254,985EFL28    ,F ,D,931.00,935.00,889.89,890.00,890.00,935.80,33,1387,1277876.00,
936282,92ICCL28    ,F ,D,880.00,880.00,852.20,852.20,852.20,900.00,2,11,9652.00,
936286,880TCFSL21  ,F ,D,1054.00,1054.00,1048.00,1048.51,1048.70,1047.00,19,1100,1155141.00,
936290,890TCFSL23  ,F ,D,1088.00,1088.00,1085.10,1085.10,1085.10,1089.43,5,250,271856.00,
936294,910TCFSL28  ,F ,D,1150.02,1158.00,1150.00,1158.00,1158.00,1179.00,4,95,109650.00,
936314,96AHFL21    ,F ,D,1050.00,1050.00,1050.00,1050.00,1050.00,1049.00,3,133,139650.00,
936316,925AHFL23   ,F ,D,1004.00,1004.00,1004.00,1004.00,1004.00,1003.00,2,500,502000.00,
936328,940STFCL21  ,F ,D,1042.50,1042.50,1042.50,1042.50,1042.50,1045.00,1,39,40657.00,
936330,950STFCL23  ,F ,D,1050.00,1054.00,1050.00,1054.00,1054.00,1052.00,2,100,105336.00,
936332,970STFCL28  ,F ,D,1250.00,1250.00,1080.00,1109.95,1109.95,1056.19,11,621,746327.00,
